Date,Open,High,Low,Close,Adj Close,Volume
2019-09-11,34.86878204345703,35.51110076904297,33.20792770385742,34.03835678100586,33.763877868652344,14787563
2019-09-12,34.50174331665039,34.52468490600586,32.9785270690918,33.148284912109375,32.880985260009766,5842906
2019-09-13,33.17122268676758,34.04294204711914,32.80418395996094,33.905303955078125,33.63189697265625,5068221
2019-09-16,33.515323638916016,33.72178268432617,32.340797424316406,32.340797424316406,32.08000946044922,49689045
2019-09-17,32.758304595947266,33.03358459472656,31.574600219726562,31.794824600219727,31.538440704345703,10523710
2019-09-18,31.638832092285156,31.748943328857422,30.86804962158203,31.060745239257812,30.810277938842773,6887058
2019-09-19,31.290143966674805,31.79023551940918,30.657001495361328,31.5654239654541,31.310888290405273,6470299
2019-09-20,31.950815200805664,32.08845520019531,31.37272834777832,31.964580535888672,31.706825256347656,18279278
2019-09-23,32.11598587036133,32.4371452331543,31.826940536499023,32.09304428100586,31.83425521850586,2790079
2019-09-24,32.203155517578125,32.20774459838867,31.432371139526367,31.5654239654541,31.310888290405273,1774344
2019-09-25,31.514955520629883,31.514955520629883,30.973573684692383,31.19838523864746,30.946809768676758,2258789
2019-09-26,31.657184600830078,31.726003646850586,31.124977111816406,31.386491775512695,31.133399963378906,1966803
2019-09-27,31.358964920043945,31.358964920043945,30.61570930480957,30.863460540771484,30.614587783813477,2016971
2019-09-30,30.69370460510254,30.900165557861328,30.184436798095703,30.900165557861328,30.65099334716797,1742840
2019-10-01,30.785465240478516,31.106624603271484,30.721233367919922,30.890989303588867,30.641891479492188,2000816
2019-10-02,31.42319679260254,31.42319679260254,29.59258460998535,29.87704086303711,29.636119842529297,3807868
2019-10-03,29.996328353881836,30.211965560913086,29.831161499023438,29.88621711730957,29.645219802856445,2029079
2019-10-04,29.959625244140625,30.143144607543945,29.766929626464844,29.996328353881836,29.754444122314453,2098616
2019-10-07,30.005504608154297,30.271608352661133,29.670581817626953,30.271608352661133,30.027503967285156,1997782
2019-10-08,30.36336898803711,30.445953369140625,29.39071273803711,29.500825881958008,29.262937545776367,2163917
2019-10-09,29.59258460998535,29.776105880737305,29.40906524658203,29.730224609375,29.490488052368164,1900288
2019-10-10,29.821985244750977,29.86786460876465,29.3540096282959,29.62470054626465,29.385812759399414,1812383
2019-10-11,29.73940086364746,30.56524085998535,29.72104835510254,30.51018524169922,30.26416015625,1872056
2019-10-14,30.533124923706055,30.54688835144043,29.86786460876465,30.12938117980957,29.886425018310547,1717274
2019-10-15,30.3266658782959,30.505596160888672,29.96421241760254,30.349605560302734,30.10487174987793,1376883
