Open,High,Low,Close,Adj Close,Volume
196.25,197.5,194.14999389648438,195.3000030517578,189.7473602294922,71912
196.14999389648438,197.60000610351562,194.25,195.0500030517578,189.50445556640625,190371
195.0,197.0,191.9499969482422,193.5500030517578,188.047119140625,151025
190.5500030517578,190.5500030517578,178.85000610351562,179.0,173.91078186035156,191355
178.5,178.5500030517578,173.8000030517578,175.25,170.2674102783203,224860
176.10000610351562,176.6999969482422,160.89999389648438,161.64999389648438,157.05406188964844,425123
164.4499969482422,165.64999389648438,161.35000610351562,163.35000610351562,158.70574951171875,340497
165.9499969482422,169.25,164.6999969482422,167.85000610351562,163.0778045654297,249742
166.10000610351562,168.25,163.0,164.14999389648438,159.4829864501953,164427
162.3000030517578,164.25,160.6999969482422,161.75,157.15122985839844,194284
162.0,165.14999389648438,159.85000610351562,163.89999389648438,159.24009704589844,166658
163.1999969482422,163.3000030517578,159.10000610351562,159.5500030517578,155.01377868652344,168700
158.0,162.0500030517578,156.75,160.4499969482422,155.88818359375,177767
160.60000610351562,161.9499969482422,157.0,160.85000610351562,156.27682495117188,128474
157.6999969482422,159.3000030517578,154.10000610351562,155.89999389648438,151.46755981445312,218966
154.60000610351562,155.8000030517578,148.35000610351562,149.9499969482422,145.6867218017578,239677
152.0,152.0,148.14999389648438,150.0,145.7353057861328,292929
150.8000030517578,153.5500030517578,150.10000610351562,152.5500030517578,148.21279907226562,216520
149.89999389648438,150.89999389648438,147.10000610351562,150.4499969482422,146.17250061035156,197040
149.85000610351562,150.25,146.60000610351562,148.64999389648438,144.42367553710938,161199
150.9499969482422,153.10000610351562,150.0500030517578,152.1999969482422,147.8727569580078,185233
154.5500030517578,155.5,152.85000610351562,153.5,149.1357879638672,161481
155.64999389648438,157.3000030517578,155.1999969482422,155.6999969482422,151.2732391357422,163856
158.85000610351562,160.8000030517578,154.0,154.75,150.35025024414062,299667
155.64999389648438,156.0,150.0,150.4499969482422,146.17250061035156,163770
151.14999389648438,152.6999969482422,150.3000030517578,151.14999389648438,146.85260009765625,163796
153.5500030517578,153.5500030517578,147.5,150.35000610351562,146.0753631591797,153185
147.8000030517578,152.1999969482422,147.8000030517578,150.35000610351562,146.0753631591797,187176
150.9499969482422,151.89999389648438,144.75,147.3000030517578,143.11207580566406,264646
144.1999969482422,146.0500030517578,144.0,144.4499969482422,140.3430938720703,146111
142.1999969482422,142.1999969482422,138.9499969482422,141.39999389648438,137.3798065185547,216564
141.0500030517578,143.75,140.60000610351562,142.9499969482422,138.8857421875,157758
144.0,144.60000610351562,141.89999389648438,142.64999389648438,138.59425354003906,98342
142.75,144.25,141.0,141.60000610351562,137.57412719726562,113711
141.35000610351562,141.8000030517578,138.4499969482422,139.64999389648438,135.6795654296875,149914
140.4499969482422,141.14999389648438,135.4499969482422,136.75,132.8620147705078,122205
133.75,141.64999389648438,132.5500030517578,141.1999969482422,137.18548583984375,211154
142.5,144.10000610351562,140.0,140.35000610351562,136.3596649169922,186437
135.4499969482422,141.6999969482422,134.0,140.5,136.50540161132812,300531
141.60000610351562,143.9499969482422,137.60000610351562,141.35000610351562,137.33123779296875,241881
139.35000610351562,146.25,139.25,144.6999969482422,140.5859832763672,362954
144.25,145.0,138.75,140.85000610351562,136.845458984375,181388
139.9499969482422,143.8000030517578,139.60000610351562,143.0500030517578,138.98289489746094,178679
143.25,145.3000030517578,141.14999389648438,141.14999389648438,137.1369171142578,226174
141.25,142.85000610351562,136.5,137.3000030517578,133.39637756347656,206167
134.0500030517578,138.8000030517578,132.0,135.39999389648438,131.55039978027344,279943
134.10000610351562,138.0500030517578,127.8499984741211,129.5,125.8181381225586,270417
132.10000610351562,138.64999389648438,130.89999389648438,138.64999389648438,134.70799255371094,297956
141.60000610351562,142.8000030517578,137.5500030517578,138.4499969482422,134.51368713378906,233834
139.6999969482422,142.89999389648438,134.35000610351562,140.0,136.0196075439453,238353
140.8000030517578,145.35000610351562,138.5500030517578,143.14999389648438,139.08004760742188,165954
142.6999969482422,143.60000610351562,139.25,142.89999389648438,138.837158203125,147905
146.8000030517578,150.25,144.9499969482422,148.8000030517578,144.56942749023438,207021
149.25,152.75,149.1999969482422,152.25,147.92132568359375,191669
152.39999389648438,157.10000610351562,150.5500030517578,156.1999969482422,151.75901794433594,307984
155.35000610351562,156.5500030517578,153.8000030517578,155.0,150.5931396484375,136186
155.0,155.75,152.75,153.89999389648438,149.52439880371094,124999
154.14999389648438,156.14999389648438,153.0500030517578,154.39999389648438,150.01019287109375,85750
154.3000030517578,156.10000610351562,151.4499969482422,153.0500030517578,148.69859313964844,119945
153.10000610351562,157.25,152.35000610351562,152.89999389648438,148.55284118652344,112986
153.6999969482422,154.60000610351562,151.39999389648438,152.35000610351562,148.01849365234375,100194
154.3000030517578,158.35000610351562,154.0500030517578,156.14999389648438,151.71043395996094,113063
155.85000610351562,156.14999389648438,152.35000610351562,154.85000610351562,150.44741821289062,139010
156.60000610351562,157.8000030517578,154.75,155.25,150.83604431152344,105678
155.0500030517578,156.5,153.35000610351562,154.60000610351562,150.20452880859375,100753
155.8000030517578,157.85000610351562,154.4499969482422,157.5,153.02206420898438,86202
159.25,160.25,156.3000030517578,157.25,152.7791748046875,125797
156.5500030517578,158.14999389648438,152.10000610351562,153.3000030517578,148.9414825439453,132417
158.9499969482422,159.10000610351562,152.9499969482422,153.14999389648438,148.7957305908203,117411
154.6999969482422,155.35000610351562,152.3000030517578,153.14999389648438,148.7957305908203,115120
151.60000610351562,152.25,147.1999969482422,147.64999389648438,143.4521026611328,133592
