Date,Open,High,Low,Close,Adj Close,Volume
1995-03-27,5.400938987731934,5.400938987731934,5.317317008972168,5.366100788116455,2.378711462020874,0
1995-03-28,5.34519100189209,5.352156162261963,5.282471179962158,5.34519100189209,2.3694417476654053,0
1995-03-29,5.34519100189209,5.34519100189209,5.34519100189209,5.34519100189209,2.3694417476654053,0
1995-03-30,5.31034517288208,5.4148759841918945,5.254589080810547,5.296408176422119,2.3478176593780518,0
1995-03-31,5.421848773956299,5.421848773956299,5.268534183502197,5.407911777496338,2.3972456455230713,0
1995-04-03,5.303372859954834,5.338219165802002,5.24762487411499,5.303372859954834,2.350904703140259,0
1995-04-04,5.331254005432129,5.359127998352051,5.317317008972168,5.324282169342041,2.360173463821411,0
1995-04-05,5.359127998352051,5.366100788116455,5.31034517288208,5.338219165802002,2.36635160446167,0
1995-04-06,5.359127998352051,5.49850606918335,5.331254005432129,5.49850606918335,2.437404155731201,0
1995-04-07,5.477597236633301,5.603036880493164,5.470632076263428,5.596073150634766,2.480654239654541,0
1995-04-10,5.603036880493164,5.603036880493164,5.540325164794922,5.575162887573242,2.4713854789733887,0
1995-04-11,5.575162887573242,5.582136154174805,5.5054779052734375,5.5054779052734375,2.4404945373535156,0
1995-04-12,5.540325164794922,5.554262161254883,5.5054779052734375,5.533351898193359,2.452850580215454,0
1995-04-13,5.519414901733398,5.561225891113281,5.519414901733398,5.5263800621032715,2.4497599601745605,0
1995-04-14,5.519414901733398,5.561225891113281,5.519414901733398,5.5263800621032715,2.4497599601745605,0
1995-04-17,5.5263800621032715,5.5263800621032715,5.5263800621032715,5.5263800621032715,2.4497599601745605,0
1995-04-18,5.5124430656433105,5.519414901733398,5.491540908813477,5.519414901733398,2.4466724395751953,0
1995-04-19,5.5124430656433105,5.540325164794922,5.5054779052734375,5.533351898193359,2.452850580215454,0
1995-04-20,5.561225891113281,5.603036880493164,5.54728889465332,5.603036880493164,2.483741521835327,0
1995-04-21,5.596073150634766,5.610010147094727,5.561225891113281,5.596073150634766,2.480654239654541,0
1995-04-24,5.561225891113281,5.589107990264893,5.554262161254883,5.568199157714844,2.46829891204834,0
1995-04-25,5.596073150634766,5.6169819831848145,5.582136154174805,5.596073150634766,2.480654239654541,0
1995-04-26,5.589107990264893,5.651821136474609,5.582136154174805,5.630918979644775,2.4961016178131104,0
1995-04-27,5.6239471435546875,5.665764808654785,5.6169819831848145,5.630918979644775,2.4961016178131104,0
1995-04-28,5.658792972564697,5.70060396194458,5.644855976104736,5.70060396194458,2.526991844177246,0
1995-05-01,5.693638801574707,5.777260780334473,5.686666965484619,5.777260780334473,2.560971975326538,0
1995-05-02,5.79817008972168,5.839989185333252,5.777260780334473,5.833016872406006,2.5856873989105225,0
1995-05-03,5.846953868865967,5.909674167633057,5.846953868865967,5.895737171173096,2.6134910583496094,0
1995-05-04,5.819079875946045,5.826044082641602,5.756359100341797,5.777260780334473,2.560971975326538,0
1995-05-05,5.777260780334473,5.777260780334473,5.777260780334473,5.777260780334473,2.560971975326538,0
1995-05-08,5.770296096801758,5.777260780334473,5.721512794494629,5.73544979095459,2.542437791824341,0
1995-05-09,5.73544979095459,5.756359100341797,5.728485107421875,5.73544979095459,2.542437791824341,0
1995-05-10,5.742422103881836,5.951492786407471,5.73544979095459,5.909674167633057,2.6196682453155518,0
1995-05-11,5.888772010803223,6.0142130851745605,5.888772010803223,6.0142130851745605,2.6660094261169434,0
1995-05-12,6.021177768707275,6.097835063934326,5.979366779327393,6.0002760887146,2.6598308086395264,0
1995-05-15,6.0002760887146,6.021177768707275,5.923611164093018,5.9375481605529785,2.6320252418518066,0
1995-05-16,5.979366779327393,5.979366779327393,5.895737171173096,5.9305830001831055,2.628937244415283,0
1995-05-17,5.944519996643066,5.958456993103027,5.9166460037231445,5.951492786407471,2.638207197189331,0
1995-05-18,5.951492786407471,5.951492786407471,5.909674167633057,5.9305830001831055,2.628937244415283,0
1995-05-19,5.895737171173096,5.902709007263184,5.819079875946045,5.874827861785889,2.6042211055755615,0
1995-05-22,5.874827861785889,5.951492786407471,5.860890865325928,5.923611164093018,2.6258463859558105,0
1995-05-23,5.923611164093018,5.923611164093018,5.923611164093018,5.923611164093018,2.6258463859558105,0
1995-05-24,5.972393989562988,6.021177768707275,5.972393989562988,6.0002760887146,2.6598308086395264,0
1995-05-25,6.0002760887146,6.0002760887146,6.0002760887146,6.0002760887146,2.6598308086395264,0
1995-05-26,5.979366779327393,5.9933037757873535,5.951492786407471,5.9933037757873535,2.656740188598633,0
1995-05-29,5.958456993103027,6.0072407722473145,5.944519996643066,6.0002760887146,2.6598308086395264,0
1995-05-30,6.0072407722473145,6.021177768707275,5.958456993103027,5.986330986022949,2.6536498069763184,0
1995-05-31,5.979366779327393,6.0072407722473145,5.972393989562988,5.972393989562988,2.6474716663360596,0
1995-06-01,6.0142130851745605,6.056024074554443,6.0072407722473145,6.04905891418457,2.6814563274383545,0
1995-06-02,6.042087078094482,6.042087078094482,5.986330986022949,6.0281500816345215,2.6721878051757812,0
1995-06-05,6.0281500816345215,6.0281500816345215,6.0281500816345215,6.0281500816345215,2.6721878051757812,0
1995-06-06,6.035114765167236,6.097835063934326,6.0281500816345215,6.04905891418457,2.6814563274383545,0
1995-06-07,6.076932907104492,6.083898067474365,6.035114765167236,6.035114765167236,2.675274610519409,0
1995-06-08,6.04905891418457,6.062995910644531,5.9933037757873535,6.042087078094482,2.678365468978882,0
1995-06-09,6.035114765167236,6.042087078094482,5.9375481605529785,5.958456993103027,2.64129376411438,0
1995-06-12,5.944519996643066,5.972393989562988,5.902709007263184,5.909674167633057,2.6196682453155518,0
1995-06-13,5.9166460037231445,5.9305830001831055,5.888772010803223,5.923611164093018,2.6258463859558105,0
1995-06-14,5.9305830001831055,5.958456993103027,5.881800174713135,5.958456993103027,2.64129376411438,0
1995-06-15,5.9305830001831055,5.986330986022949,5.9166460037231445,5.979366779327393,2.6505627632141113,0
1995-06-16,5.979366779327393,5.979366779327393,5.9375481605529785,5.9375481605529785,2.6320252418518066,0
1995-06-19,5.9375481605529785,5.986330986022949,5.9375481605529785,5.972393989562988,2.6474716663360596,0
1995-06-20,5.972393989562988,5.972393989562988,5.972393989562988,5.972393989562988,2.6474716663360596,0
1995-06-21,5.986330986022949,5.958456993103027,5.958456993103027,5.986330986022949,2.6536498069763184,0
1995-06-22,5.979366779327393,6.04905891418457,5.958456993103027,6.04905891418457,2.6814563274383545,0
1995-06-23,6.042087078094482,6.083898067474365,6.021177768707275,6.083898067474365,2.696899890899658,0
1995-06-26,6.069961071014404,6.111772060394287,6.062995910644531,6.104806900024414,2.7061688899993896,0
1995-06-27,6.097835063934326,6.097835063934326,6.04905891418457,6.097835063934326,2.703078031539917,0
1995-06-28,6.076932907104492,6.076932907104492,5.986330986022949,6.0072407722473145,2.6629183292388916,0
1995-06-29,6.0072407722473145,6.04905891418457,5.979366779327393,6.0002760887146,2.6598308086395264,0
1995-06-30,5.9933037757873535,6.021177768707275,5.944519996643066,5.972393989562988,2.6474716663360596,0
1995-07-03,5.972393989562988,6.042087078094482,5.9305830001831055,6.0281500816345215,2.6721878051757812,0
1995-07-04,6.035114765167236,6.076932907104492,6.0281500816345215,6.076932907104492,2.6938116550445557,0
1995-07-05,6.083898067474365,6.097835063934326,6.035114765167236,6.056024074554443,2.6845431327819824,0
1995-07-06,6.083898067474365,6.097835063934326,6.035114765167236,6.056024074554443,2.6845431327819824,0
1995-07-07,6.090869903564453,6.146617889404297,6.076932907104492,6.146617889404297,2.7247025966644287,0
1995-07-10,6.167527198791504,6.223275184631348,6.160554885864258,6.181464195251465,2.740149736404419,0
1995-07-11,6.181464195251465,6.216310977935791,6.132680892944336,6.139653205871582,2.7216153144836426,0
1995-07-12,6.181464195251465,6.195401191711426,6.146617889404297,6.195401191711426,2.7463269233703613,0
1995-07-13,6.20237398147583,6.265093803405762,6.20237398147583,6.258121967315674,2.774130344390869,0
1995-07-14,6.223275184631348,6.2511491775512695,6.188436985015869,6.188436985015869,2.743239641189575,0
1995-07-17,6.195401191711426,6.258121967315674,6.188436985015869,6.244184970855713,2.7679522037506104,0
1995-07-18,6.223275184631348,6.258121967315674,6.20237398147583,6.223275184631348,2.758683919906616,0
1995-07-19,6.167527198791504,6.223275184631348,6.153590202331543,6.174491882324219,2.7370588779449463,0
1995-07-20,6.104806900024414,6.174491882324219,6.097835063934326,6.104806900024414,2.7061688899993896,0
1995-07-21,6.132680892944336,6.160554885864258,6.104806900024414,6.104806900024414,2.7061688899993896,0
1995-07-24,6.132680892944336,6.181464195251465,6.132680892944336,6.167527198791504,2.7339706420898438,0
1995-07-25,6.188436985015869,6.223275184631348,6.160554885864258,6.195401191711426,2.7463269233703613,0
1995-07-26,6.216310977935791,6.2511491775512695,6.195401191711426,6.244184970855713,2.7679522037506104,0
1995-07-27,6.244184970855713,6.272058963775635,6.216310977935791,6.265093803405762,2.7772209644317627,0
1995-07-28,6.2511491775512695,6.265093803405762,6.237212181091309,6.237212181091309,2.7648611068725586,0
1995-07-31,6.230247974395752,6.265093803405762,6.223275184631348,6.258121967315674,2.774130344390869,0
1995-08-01,6.244184970855713,6.265093803405762,6.230247974395752,6.230247974395752,2.7617743015289307,1040058
1995-08-02,6.2511491775512695,6.327814102172852,6.237212181091309,6.3208417892456055,2.801933526992798,1692065
1995-08-03,6.3069047927856445,6.334778785705566,6.279030799865723,6.313877105712891,2.798846483230591,1270980
1995-08-04,6.292967796325684,6.327814102172852,6.292967796325684,6.3208417892456055,2.801933526992798,1349854
1995-08-07,6.3208417892456055,6.3208417892456055,6.3208417892456055,6.3208417892456055,2.801933526992798,0
1995-08-08,6.3208417892456055,6.327814102172852,6.292967796325684,6.3069047927856445,2.795755386352539,927738
1995-08-09,6.3069047927856445,6.327814102172852,6.292967796325684,6.29994010925293,2.792668104171753,597350
1995-08-10,6.29994010925293,6.3208417892456055,6.285995960235596,6.292967796325684,2.789576530456543,801197
1995-08-11,6.285995960235596,6.3069047927856445,6.2511491775512695,6.2511491775512695,2.7710399627685547,1393249
1995-08-14,6.2511491775512695,6.258121967315674,6.223275184631348,6.244184970855713,2.7679522037506104,2129421
1995-08-15,6.279030799865723,6.292967796325684,6.265093803405762,6.279030799865723,2.7833986282348633,693297
1995-08-16,6.265093803405762,6.285995960235596,6.244184970855713,6.2511491775512695,2.7710399627685547,1272642
1995-08-17,6.258121967315674,6.272058963775635,6.223275184631348,6.230247974395752,2.7617743015289307,1599803
1995-08-18,6.2511491775512695,6.292967796325684,6.237212181091309,6.285995960235596,2.7864866256713867,1557669
1995-08-21,6.285995960235596,6.3417510986328125,6.265093803405762,6.334778785705566,2.8081114292144775,1481302
1995-08-22,6.334778785705566,6.3905348777771,6.334778785705566,6.362660884857178,2.8204710483551025,2190652
1995-08-23,6.3905348777771,6.4044718742370605,6.362660884857178,6.397507190704346,2.8359177112579346,2287321
1995-08-24,6.369625091552734,6.481121063232422,6.3417510986328125,6.481121063232422,2.8729825019836426,4224852
1995-08-25,6.515974998474121,6.529911994934082,6.474164009094238,6.522940158843994,2.8915202617645264,3618545
1995-08-28,6.432345867156982,6.4532551765441895,6.376597881317139,6.4044718742370605,2.839005470275879,1686796
1995-08-29,6.411444187164307,6.4184088706970215,6.3417510986328125,6.348723888397217,2.8142929077148438,803312
1995-08-30,6.3417510986328125,6.3905348777771,6.334778785705566,6.369625091552734,2.8235583305358887,1600386
1995-08-31,6.362660884857178,6.369625091552734,6.313877105712891,6.369625091552734,2.8235583305358887,916306
1995-09-01,6.362660884857178,6.4044718742370605,6.355688095092773,6.4044718742370605,2.839005470275879,1331122
