Open,High,Low,Close,Adj Close,Volume
40.790000915527344,40.959999084472656,40.689998626708984,40.779998779296875,35.75776672363281,209845
41.09000015258789,41.75,40.97999954223633,41.61000061035156,36.48555374145508,388490
41.720001220703125,41.790000915527344,41.20000076293945,41.20000076293945,36.12604904174805,268292
40.84000015258789,41.689998626708984,40.84000015258789,41.400001525878906,36.301414489746094,410811
41.5,42.25,41.5,42.22999954223633,37.029197692871094,465862
42.470001220703125,42.790000915527344,42.439998626708984,42.54999923706055,37.30978775024414,405275
42.779998779296875,43.119998931884766,42.29999923706055,42.599998474121094,37.35363006591797,395844
42.810001373291016,43.459999084472656,42.720001220703125,43.189998626708984,37.8709716796875,388816
43.13999938964844,43.599998474121094,43.040000915527344,43.400001525878906,38.05510711669922,312320
43.130001068115234,43.380001068115234,42.880001068115234,43.0,37.704368591308594,363743
43.04999923706055,43.209999084472656,42.81999969482422,42.81999969482422,37.546539306640625,239752
42.54999923706055,42.65999984741211,42.189998626708984,42.369998931884766,37.151954650878906,308183
42.36000061035156,42.45000076293945,41.790000915527344,42.220001220703125,37.02043151855469,378868
42.130001068115234,42.33000183105469,41.810001373291016,42.150001525878906,36.95905303955078,349333
41.560001373291016,41.849998474121094,41.36000061035156,41.58000183105469,36.45924758911133,391543
41.31999969482422,41.400001525878906,39.65999984741211,40.33000183105469,35.36319351196289,612845
40.79999923706055,41.189998626708984,40.4900016784668,40.9900016784668,35.94191360473633,624404
41.369998931884766,42.11000061035156,41.20000076293945,41.709999084472656,36.573238372802734,436463
41.380001068115234,42.290000915527344,41.20000076293945,42.040000915527344,36.86259460449219,377252
41.9900016784668,41.9900016784668,41.540000915527344,41.72999954223633,36.59077453613281,392546
42.16999816894531,42.20000076293945,41.189998626708984,41.189998626708984,36.117279052734375,512063
41.58000183105469,41.68000030517578,41.279998779296875,41.29999923706055,36.21372985839844,309761
41.5,42.06999969482422,41.43000030517578,41.72999954223633,36.59077453613281,314380
41.720001220703125,42.52000045776367,41.720001220703125,42.439998626708984,37.21333312988281,547930
42.75,42.84000015258789,41.25,41.68000030517578,36.546932220458984,422052
42.02000045776367,42.220001220703125,41.54999923706055,42.130001068115234,36.94151306152344,446981
42.25,42.93000030517578,42.20000076293945,42.70000076293945,37.44131851196289,383819
43.0,43.20000076293945,42.72999954223633,43.11000061035156,37.80082321166992,326916
43.25,43.560001373291016,43.09000015258789,43.16999816894531,37.853431701660156,298871
42.97999954223633,43.40999984741211,42.93000030517578,43.40999984741211,38.06387710571289,356601
42.709999084472656,42.720001220703125,41.45000076293945,42.0,36.82752227783203,662875
41.75,42.52000045776367,41.54999923706055,42.369998931884766,37.151954650878906,396830
42.599998474121094,42.86000061035156,42.16999816894531,42.27000045776367,37.064273834228516,446936
42.439998626708984,42.439998626708984,41.97999954223633,42.279998779296875,37.073036193847656,577652
42.36000061035156,42.7599983215332,41.27000045776367,41.83000183105469,36.67845916748047,490381
42.380001068115234,42.560001373291016,40.900001525878906,40.93000030517578,35.88929748535156,436811
39.849998474121094,40.7400016784668,39.5,40.47999954223633,35.49471664428711,533576
41.38999938964844,42.0099983215332,40.900001525878906,41.060001373291016,36.00328826904297,556616
39.290000915527344,39.900001525878906,38.41999816894531,38.41999816894531,33.68841552734375,883302
39.040000915527344,39.970001220703125,37.810001373291016,39.779998779296875,34.880924224853516,697672
38.93000030517578,39.2400016784668,37.70000076293945,38.529998779296875,33.78487014770508,781646
38.54999923706055,39.029998779296875,36.810001373291016,36.810001373291016,32.27669906616211,790837
36.5,37.84000015258789,35.970001220703125,37.5,32.881717681884766,910063
37.529998779296875,38.380001068115234,37.290000915527344,37.599998474121094,32.969398498535156,809868
37.27000045776367,37.36000061035156,35.4900016784668,35.83000183105469,31.417388916015625,1123932
34.47999954223633,35.459999084472656,32.880001068115234,34.650001525878906,30.382707595825195,1415568
34.189998626708984,37.08000183105469,34.130001068115234,36.2599983215332,31.7944278717041,1212449
37.560001373291016,38.56999969482422,37.150001525878906,38.45000076293945,33.7147216796875,958251
38.97999954223633,38.97999954223633,37.34000015258789,37.790000915527344,33.13600158691406,879787
37.91999816894531,39.15999984741211,37.439998626708984,38.209999084472656,33.50428009033203,649959
39.20000076293945,40.4900016784668,38.88999938964844,39.849998474121094,34.94230270385742,977783
39.720001220703125,40.58000183105469,39.18000030517578,40.0,35.07383346557617,729275
40.970001220703125,42.060001373291016,40.81999969482422,41.65999984741211,36.529396057128906,1110765
41.7599983215332,42.22999954223633,40.900001525878906,41.29999923706055,36.21372985839844,901547
41.25,42.11000061035156,41.20000076293945,41.68000030517578,36.546932220458984,9057438
41.93000030517578,42.310001373291016,41.5,41.72999954223633,36.59077453613281,738277
41.880001068115234,42.9900016784668,41.869998931884766,42.869998931884766,37.59037780761719,881126
42.95000076293945,43.09000015258789,42.25,42.25,37.04673385620117,681643
42.22999954223633,42.59000015258789,42.0099983215332,42.189998626708984,36.99412155151367,581416
42.20000076293945,42.20000076293945,41.290000915527344,41.66999816894531,36.53816604614258,456791
41.689998626708984,42.650001525878906,41.619998931884766,41.81999969482422,36.66969299316406,748754
42.15999984741211,43.11000061035156,42.0,42.91999816894531,37.634220123291016,491968
